lag time [sec], MSD-longitudinal [um^2],MSD-transversal [um^2],MSAD-longitudinal [rad^2], MSAD-transversal [rad^2],MLAD [um x rad]
0.075,9.118258e-03,5.517610e-03,1.454958e-01,2.954431e-03,1.237888e-03
0.15,1.861582e-02,1.198287e-02,2.503596e-01,5.541313e-03,-5.913793e-03
0.22499999999999998,2.962640e-02,1.826340e-02,3.201325e-01,8.586675e-03,-4.885336e-03
0.3,3.968912e-02,2.402479e-02,3.875118e-01,1.141517e-02,-1.245814e-03
0.375,5.073494e-02,2.986745e-02,4.379844e-01,1.433157e-02,3.026856e-03
0.44999999999999996,6.139105e-02,3.572467e-02,5.065099e-01,1.722658e-02,1.125727e-02
0.525,7.196373e-02,4.075369e-02,5.486672e-01,2.020174e-02,2.098729e-02
0.6,8.242976e-02,4.556859e-02,5.689463e-01,2.359233e-02,2.916184e-02
0.6749999999999999,9.253070e-02,5.054295e-02,5.995348e-01,2.663309e-02,3.504930e-02
0.75,1.027672e-01,5.514629e-02,6.581769e-01,2.965999e-02,4.118141e-02
0.825,1.130495e-01,5.951611e-02,7.098455e-01,3.280355e-02,4.609662e-02
0.8999999999999999,1.242860e-01,6.337849e-02,7.665182e-01,3.561714e-02,5.266114e-02
0.975,1.330659e-01,6.670527e-02,8.291035e-01,3.866886e-02,6.002269e-02
1.05,1.413567e-01,7.079587e-02,8.850979e-01,4.185049e-02,6.980303e-02
1.125,1.504179e-01,7.493326e-02,9.453951e-01,4.507356e-02,7.709696e-02
1.2,1.604668e-01,7.936922e-02,9.997949e-01,4.826422e-02,8.573836e-02
1.275,1.698167e-01,8.298262e-02,1.028809e+00,5.118059e-02,9.105888e-02
1.3499999999999999,1.781495e-01,8.689868e-02,1.085289e+00,5.456816e-02,9.897549e-02
1.425,1.876195e-01,9.064046e-02,1.141306e+00,5.755634e-02,1.034203e-01
1.5,1.970776e-01,9.418025e-02,1.208297e+00,6.058116e-02,1.061207e-01
1.575,2.068026e-01,9.831937e-02,1.275171e+00,6.377615e-02,1.085794e-01
1.65,2.151802e-01,1.039282e-01,1.325021e+00,6.697344e-02,1.127293e-01
1.7249999999999999,2.231446e-01,1.095734e-01,1.376807e+00,7.078271e-02,1.212859e-01
1.7999999999999998,2.288721e-01,1.156290e-01,1.444466e+00,7.453004e-02,1.290122e-01
1.875,2.360806e-01,1.210847e-01,1.513698e+00,7.879378e-02,1.355593e-01
1.95,2.443087e-01,1.264861e-01,1.594233e+00,8.241089e-02,1.407855e-01
2.025,2.562898e-01,1.306908e-01,1.626760e+00,8.609135e-02,1.451145e-01
2.1,2.682950e-01,1.349801e-01,1.666848e+00,8.981891e-02,1.524994e-01
2.175,2.807463e-01,1.395462e-01,1.695657e+00,9.377953e-02,1.593902e-01
2.25,2.935486e-01,1.444237e-01,1.722582e+00,9.730420e-02,1.644260e-01
2.3249999999999997,3.067983e-01,1.490386e-01,1.761405e+00,1.006779e-01,1.655117e-01
2.4,3.180348e-01,1.538006e-01,1.805097e+00,1.039011e-01,1.694682e-01
2.475,3.279034e-01,1.583093e-01,1.825316e+00,1.071317e-01,1.788488e-01
2.55,3.379942e-01,1.627244e-01,1.854873e+00,1.099118e-01,1.889644e-01
2.625,3.465434e-01,1.668230e-01,1.921445e+00,1.126798e-01,1.929823e-01
2.6999999999999997,3.561846e-01,1.708632e-01,1.977359e+00,1.150335e-01,1.960500e-01
2.775,3.647175e-01,1.753493e-01,2.006980e+00,1.168031e-01,1.992598e-01
2.85,3.727223e-01,1.796393e-01,2.053697e+00,1.185732e-01,2.040156e-01
2.925,3.784278e-01,1.842633e-01,2.102141e+00,1.206636e-01,2.061046e-01
3.0,3.845430e-01,1.891040e-01,2.136874e+00,1.225390e-01,2.091072e-01
3.0749999999999997,3.900896e-01,1.945273e-01,2.152538e+00,1.245844e-01,2.091445e-01
3.15,3.946980e-01,1.988233e-01,2.159192e+00,1.263742e-01,2.059114e-01
3.225,3.988857e-01,2.025484e-01,2.180109e+00,1.282194e-01,2.024847e-01
3.3,4.017849e-01,2.064234e-01,2.199411e+00,1.299457e-01,1.948526e-01
3.375,4.038269e-01,2.100775e-01,2.222739e+00,1.319983e-01,1.894540e-01
3.4499999999999997,4.045955e-01,2.134583e-01,2.214023e+00,1.334503e-01,1.854089e-01
3.525,4.036167e-01,2.168569e-01,2.228987e+00,1.350756e-01,1.868985e-01
3.5999999999999996,4.004016e-01,2.205221e-01,2.225105e+00,1.365207e-01,1.891648e-01
3.675,3.949561e-01,2.239627e-01,2.200544e+00,1.383171e-01,1.885811e-01
3.75,3.918185e-01,2.268913e-01,2.182356e+00,1.399905e-01,1.909605e-01
