lag time [sec], MSD-longitudinal [um^2],MSD-transversal [um^2],MSAD-longitudinal [rad^2], MSAD-transversal [rad^2],MLAD [um x rad]
0.075,2.115334e-02,8.905816e-03,2.498843e-01,2.523557e-03,5.355340e-03
0.15,3.674427e-02,1.695411e-02,4.452901e-01,4.869014e-03,-1.369052e-02
0.22499999999999998,4.806434e-02,2.428171e-02,6.103654e-01,7.232113e-03,-2.867971e-02
0.3,5.976533e-02,3.072251e-02,8.367616e-01,9.473085e-03,-4.019012e-02
0.375,7.220623e-02,3.768978e-02,1.011517e+00,1.209554e-02,-5.699546e-02
0.44999999999999996,8.499543e-02,4.531583e-02,1.139682e+00,1.434124e-02,-7.165576e-02
0.525,9.366455e-02,5.248704e-02,1.273152e+00,1.665551e-02,-8.307528e-02
0.6,1.033012e-01,5.999474e-02,1.382986e+00,1.879616e-02,-9.085865e-02
0.6749999999999999,1.163173e-01,6.730222e-02,1.446465e+00,2.120843e-02,-9.714456e-02
0.75,1.265294e-01,7.431583e-02,1.537651e+00,2.351606e-02,-9.709390e-02
0.825,1.333497e-01,8.201946e-02,1.590274e+00,2.597513e-02,-8.617945e-02
0.8999999999999999,1.410073e-01,8.810743e-02,1.651306e+00,2.824984e-02,-8.049488e-02
0.975,1.489316e-01,9.460144e-02,1.784196e+00,3.021473e-02,-7.463939e-02
1.05,1.562936e-01,1.020279e-01,1.898489e+00,3.189074e-02,-7.459983e-02
1.125,1.663377e-01,1.086364e-01,2.063431e+00,3.370520e-02,-7.335090e-02
1.2,1.748030e-01,1.155590e-01,2.241926e+00,3.548444e-02,-8.421146e-02
1.275,1.850450e-01,1.226767e-01,2.399650e+00,3.744101e-02,-9.630650e-02
1.3499999999999999,1.951693e-01,1.292287e-01,2.500667e+00,3.932449e-02,-1.030514e-01
1.425,2.001892e-01,1.357497e-01,2.604893e+00,4.089320e-02,-1.156964e-01
1.5,2.138381e-01,1.422636e-01,2.695253e+00,4.240002e-02,-1.193453e-01
1.575,2.244603e-01,1.484871e-01,2.750862e+00,4.382752e-02,-1.250911e-01
1.65,2.380740e-01,1.542276e-01,2.841932e+00,4.493994e-02,-1.218435e-01
1.7249999999999999,2.514255e-01,1.597850e-01,2.888450e+00,4.627022e-02,-1.295846e-01
1.7999999999999998,2.642980e-01,1.666398e-01,2.963693e+00,4.825674e-02,-1.473942e-01
1.875,2.724205e-01,1.744944e-01,3.056209e+00,5.006761e-02,-1.715147e-01
1.95,2.764928e-01,1.813015e-01,3.148774e+00,5.201769e-02,-1.929165e-01
2.025,2.854285e-01,1.891732e-01,3.286798e+00,5.389200e-02,-2.086909e-01
2.1,2.958286e-01,1.968266e-01,3.407273e+00,5.607612e-02,-2.398273e-01
2.175,3.044755e-01,2.036406e-01,3.543931e+00,5.816002e-02,-2.607236e-01
2.25,3.107058e-01,2.107886e-01,3.651370e+00,6.059681e-02,-2.754595e-01
2.3249999999999997,3.193234e-01,2.188371e-01,3.779049e+00,6.293124e-02,-2.966183e-01
2.4,3.292404e-01,2.277645e-01,3.931777e+00,6.511852e-02,-3.219687e-01
2.475,3.336310e-01,2.366789e-01,4.065777e+00,6.702934e-02,-3.532054e-01
2.55,3.435095e-01,2.446933e-01,4.288575e+00,6.910000e-02,-3.899223e-01
2.625,3.541078e-01,2.522860e-01,4.497822e+00,7.046591e-02,-4.329534e-01
2.6999999999999997,3.685034e-01,2.600160e-01,4.709934e+00,7.185147e-02,-4.626816e-01
2.775,3.780436e-01,2.703776e-01,4.929295e+00,7.321600e-02,-4.951972e-01
2.85,3.873776e-01,2.792929e-01,5.098035e+00,7.434791e-02,-5.300551e-01
2.925,3.953352e-01,2.883918e-01,5.244098e+00,7.563250e-02,-5.592442e-01
3.0,4.020375e-01,2.960457e-01,5.420615e+00,7.710380e-02,-5.757780e-01
3.0749999999999997,4.048538e-01,3.048830e-01,5.568182e+00,7.853087e-02,-5.806238e-01
3.15,4.074777e-01,3.131163e-01,5.664877e+00,7.967165e-02,-5.943240e-01
3.225,4.139390e-01,3.226524e-01,5.834928e+00,8.105204e-02,-5.873921e-01
3.3,4.198810e-01,3.314475e-01,5.912864e+00,8.271359e-02,-5.764207e-01
3.375,4.234453e-01,3.420424e-01,6.040093e+00,8.370097e-02,-5.884267e-01
3.4499999999999997,4.339034e-01,3.527996e-01,6.286202e+00,8.504350e-02,-5.977291e-01
3.525,4.427175e-01,3.647520e-01,6.452121e+00,8.697560e-02,-6.228743e-01
3.5999999999999996,4.507567e-01,3.762934e-01,6.627062e+00,8.869892e-02,-6.323921e-01
3.675,4.538670e-01,3.883875e-01,6.834287e+00,9.018508e-02,-6.533990e-01
3.75,4.572884e-01,3.991365e-01,7.066977e+00,9.164303e-02,-6.723877e-01
