lag time [sec], MSD-longitudinal [um^2],MSD-transversal [um^2],MSAD-longitudinal [rad^2], MSAD-transversal [rad^2],MLAD [um x rad]
0.075,6.226072e-02,1.517116e-02,4.041491e-01,8.826577e-04,2.927066e-02
0.15,8.672004e-02,3.143209e-02,6.514046e-01,1.750067e-03,1.344576e-02
0.22499999999999998,1.130451e-01,5.110981e-02,8.648509e-01,2.681852e-03,9.481233e-03
0.3,1.317777e-01,7.261769e-02,1.097758e+00,3.684312e-03,-3.800970e-03
0.375,1.580904e-01,9.573679e-02,1.357483e+00,4.770800e-03,-2.625623e-02
0.44999999999999996,1.871879e-01,1.217639e-01,1.595916e+00,5.979928e-03,-3.756742e-02
0.525,2.182214e-01,1.494581e-01,1.845774e+00,7.389291e-03,-5.777403e-02
0.6,2.292086e-01,1.791067e-01,2.088583e+00,8.705688e-03,-7.544253e-02
0.6749999999999999,2.533880e-01,2.094435e-01,2.296745e+00,1.020555e-02,-7.752973e-02
0.75,2.728703e-01,2.394872e-01,2.433595e+00,1.168790e-02,-9.174723e-02
0.825,2.990598e-01,2.718154e-01,2.559551e+00,1.327235e-02,-1.038310e-01
0.8999999999999999,3.199184e-01,3.056339e-01,2.775654e+00,1.477630e-02,-1.028273e-01
0.975,3.510979e-01,3.399440e-01,2.878089e+00,1.640231e-02,-9.415677e-02
1.05,3.690634e-01,3.745197e-01,2.911249e+00,1.791504e-02,-1.027797e-01
1.125,3.895647e-01,4.097425e-01,2.964808e+00,1.933799e-02,-1.024250e-01
1.2,4.071987e-01,4.447136e-01,2.993356e+00,2.091413e-02,-1.188195e-01
1.275,4.311973e-01,4.783698e-01,3.065151e+00,2.259583e-02,-1.313096e-01
1.3499999999999999,4.446730e-01,5.121827e-01,3.164568e+00,2.415659e-02,-1.264096e-01
1.425,4.633237e-01,5.480191e-01,3.233782e+00,2.562805e-02,-1.301813e-01
1.5,4.881278e-01,5.835683e-01,3.276037e+00,2.712332e-02,-1.435648e-01
1.575,5.119118e-01,6.169567e-01,3.362355e+00,2.871499e-02,-1.610142e-01
1.65,5.330384e-01,6.516363e-01,3.419991e+00,3.026340e-02,-1.763257e-01
1.7249999999999999,5.558242e-01,6.838746e-01,3.545329e+00,3.180008e-02,-1.855224e-01
1.7999999999999998,5.800462e-01,7.162967e-01,3.668400e+00,3.331067e-02,-2.018766e-01
1.875,6.051030e-01,7.511519e-01,3.743764e+00,3.490711e-02,-2.347443e-01
1.95,6.383263e-01,7.857210e-01,3.810453e+00,3.659547e-02,-2.695423e-01
2.025,6.686681e-01,8.184584e-01,3.894417e+00,3.834125e-02,-3.000398e-01
2.1,6.933770e-01,8.521209e-01,4.000013e+00,4.011630e-02,-3.353785e-01
2.175,7.297410e-01,8.863170e-01,4.158166e+00,4.194929e-02,-3.445725e-01
2.25,7.533646e-01,9.227724e-01,4.242566e+00,4.373880e-02,-3.747295e-01
2.3249999999999997,7.736270e-01,9.610368e-01,4.353443e+00,4.556200e-02,-3.939535e-01
2.4,7.976358e-01,9.986418e-01,4.510936e+00,4.753799e-02,-4.123893e-01
2.475,8.128649e-01,1.037246e+00,4.673038e+00,4.957241e-02,-4.305487e-01
2.55,8.295512e-01,1.076288e+00,4.937442e+00,5.155753e-02,-4.529096e-01
2.625,8.463715e-01,1.115248e+00,5.215217e+00,5.359184e-02,-5.138471e-01
2.6999999999999997,8.635946e-01,1.154245e+00,5.544438e+00,5.560127e-02,-5.548285e-01
2.775,8.702492e-01,1.195504e+00,5.831480e+00,5.766548e-02,-6.165359e-01
2.85,8.907125e-01,1.237455e+00,6.172171e+00,5.977338e-02,-6.652977e-01
2.925,9.039659e-01,1.278822e+00,6.432744e+00,6.189062e-02,-7.378023e-01
3.0,9.243361e-01,1.321512e+00,6.795528e+00,6.401403e-02,-7.833019e-01
3.0749999999999997,9.504788e-01,1.364342e+00,7.063092e+00,6.618998e-02,-8.244881e-01
3.15,9.662414e-01,1.408387e+00,7.275127e+00,6.825821e-02,-8.781488e-01
3.225,9.865551e-01,1.454199e+00,7.477424e+00,7.042418e-02,-9.103958e-01
3.3,1.012102e+00,1.501515e+00,7.699764e+00,7.267800e-02,-9.465982e-01
3.375,1.027003e+00,1.551193e+00,7.883137e+00,7.494960e-02,-9.792267e-01
3.4499999999999997,1.043101e+00,1.601312e+00,8.084663e+00,7.732376e-02,-1.002910e+00
3.525,1.054218e+00,1.650942e+00,8.256633e+00,7.974572e-02,-1.029279e+00
3.5999999999999996,1.067010e+00,1.701319e+00,8.408204e+00,8.211852e-02,-1.060585e+00
3.675,1.083138e+00,1.754319e+00,8.556998e+00,8.464714e-02,-1.092025e+00
3.75,1.102405e+00,1.807855e+00,8.757321e+00,8.708424e-02,-1.094101e+00
